"wpid_random","wgt","account","sex","educ","inc_q","inlf","age_g","internetaccess"
176349271,1.86079591896296,1,"Female","secondary","Second 20%",1,"15-29",0
152753331,1.07316177207503,0,"Male","primary","Second 20%",0,"60 and older",0
162574639,0.242902075827148,1,"Male","secondary","Middle 20%",1,"30-44",0
155034383,2.07742528004391,1,"Female","primary","Poorest 20%",1,"60 and older",0
171668116,1.20920811153637,1,"Male","primary","Fourth 20%",1,"30-44",0
199939667,0.711567356494803,1,"Male","primary","Middle 20%",1,"45-59",0
189458778,1.6140359250945,1,"Male","primary","Poorest 20%",1,"30-44",0
188676609,0.409672607910499,1,"Male","secondary","Richest 20%",1,"15-29",1
125128298,1.43088236276671,1,"Male","primary","Second 20%",1,"45-59",0
113014773,0.88951107907692,1,"Female","primary","Poorest 20%",1,"45-59",0
125920390,0.56506028069278,1,"Female","secondary","Second 20%",1,"15-29",0
174351911,1.34474180557823,1,"Female","primary","Poorest 20%",0,"30-44",0
111475498,0.553908298046055,1,"Male","secondary","Richest 20%",1,"45-59",0
132151953,1.49337920127293,1,"Female","primary","Middle 20%",0,"45-59",0
207079698,1.53569562733476,1,"Female","primary","Middle 20%",1,"15-29",0
114639122,0.217430070409543,1,"Female","secondary","Richest 20%",0,"15-29",0
190931880,1.44733517568867,1,"Male","secondary","Richest 20%",1,"15-29",1
188549923,2.41692670492018,1,"Male","primary","Fourth 20%",1,"15-29",0
199817350,1.29820892644277,1,"Female","primary","Poorest 20%",0,"30-44",0
132360172,1.75010552494893,0,"Female","primary","Middle 20%",1,"60 and older",0
192315230,0.351034160183655,1,"Male","secondary","Middle 20%",1,"30-44",0
144812124,1.35714787321757,1,"Male","primary","Fourth 20%",1,"30-44",0
186236916,1.05534123765775,1,"Male","primary","Second 20%",0,"60 and older",0
166705936,0.986826718935401,0,"Male","primary","Richest 20%",1,"15-29",1
194082678,2.41692670492018,1,"Male","primary","Fourth 20%",0,"45-59",1
116606263,0.737719959570149,1,"Female","primary","Poorest 20%",1,"30-44",0
180507619,0.844010418565523,1,"Female","secondary","Poorest 20%",1,"30-44",0
202814598,1.21002130893842,1,"Male","secondary","Richest 20%",1,"30-44",1
133588483,0.217430070409543,1,"Male","tertiary","Middle 20%",1,"15-29",1
205147713,0.217430070409543,1,"Female","tertiary","Second 20%",0,"15-29",1
193696744,0.79855283027297,0,"Female","primary","Fourth 20%",0,"45-59",0
204808734,0.412447683609712,1,"Female","secondary","Poorest 20%",1,"15-29",0
179210025,1.0222478338294,1,"Male","primary","Second 20%",1,"15-29",0
135043464,0.485576306125984,0,"Female","primary","Middle 20%",0,"45-59",0
115737236,0.935293983347676,0,"Female","primary","Poorest 20%",0,"45-59",0
194033052,1.08283929035047,1,"Female","primary","Poorest 20%",0,"30-44",0
127225827,0.942636878091582,1,"Female","primary","Second 20%",0,"15-29",0
178518447,0.843494460892107,1,"Male","primary","Fourth 20%",1,"60 and older",0
199483799,1.29532770745787,0,"Male","secondary","Fourth 20%",0,"15-29",0
190805923,0.71123150662149,0,"Female","primary","Middle 20%",1,"60 and older",0
133966944,0.933878658751705,0,"Male","primary","Poorest 20%",0,"45-59",0
144028736,0.902001743590556,0,"Female","secondary","Middle 20%",0,"15-29",0
133391363,1.65750135948462,1,"Female","secondary","Middle 20%",0,"15-29",1
206238885,0.941767134487966,1,"Female","secondary","Poorest 20%",1,"15-29",0
202097072,1.26715920778296,1,"Female","primary","Second 20%",0,"45-59",0
139958043,1.25025247004087,0,"Female","primary","Richest 20%",0,"45-59",0
195481248,2.38186121058126,1,"Female","primary","Richest 20%",1,"30-44",1
132491237,0.924977821598919,1,"Male","secondary","Poorest 20%",1,"15-29",0
190733709,1.09403667867951,1,"Female","primary","Poorest 20%",0,"15-29",0
132003854,1.79072639541085,0,"Male","primary","Richest 20%",1,"45-59",0
143169886,0.806138741024251,1,"Male","primary","Middle 20%",1,"30-44",1
140343448,0.61150165767154,1,"Female","primary","Second 20%",0,"45-59",0
157255795,1.80098012382399,1,"Male","primary","Middle 20%",1,"15-29",0
192481105,1.5424251886854,0,"Male","primary","Fourth 20%",0,"30-44",0
113370368,1.43305091323414,1,"Female","primary","Second 20%",0,"60 and older",0
139707290,1.61915963432234,1,"Male","secondary","Fourth 20%",0,"15-29",1
187620984,0.68022884580601,0,"Male","secondary","Fourth 20%",1,"30-44",0
180191276,0.806437196309523,1,"Female","primary","Richest 20%",1,"30-44",0
197805329,1.84018300188784,1,"Female","primary","Middle 20%",0,"60 and older",0
156739718,1.14384763843042,1,"Male","primary","Poorest 20%",1,"45-59",0
157619537,1.4911193596057,1,"Male","primary","Second 20%",1,"45-59",0
180917365,2.28836507612218,1,"Female","primary","Second 20%",1,"60 and older",1
159452925,0.524256438608915,0,"Male","secondary","Fourth 20%",0,"15-29",0
187234558,0.542893400277223,1,"Female","primary","Poorest 20%",0,"60 and older",0
120156922,1.19143418613778,1,"Female","secondary","Fourth 20%",0,"30-44",0
189766055,1.61915963432234,1,"Male","secondary","Fourth 20%",1,"15-29",1
173991648,0.969683024931796,1,"Male","primary","Poorest 20%",1,"45-59",0
188182268,0.217430070409543,1,"Female","tertiary","Richest 20%",0,"15-29",1
166825022,1.23403653740848,1,"Female","primary","Poorest 20%",1,"60 and older",0
194346638,0.745559679802852,1,"Male","primary","Poorest 20%",1,"45-59",0
115923893,0.500118085574247,1,"Female","primary","Middle 20%",1,"30-44",0
181571954,0.217430070409543,1,"Male","tertiary","Richest 20%",1,"30-44",1
202359039,1.16850092187733,1,"Female","primary","Richest 20%",0,"15-29",1
162216311,1.36045695281857,1,"Female","primary","Second 20%",0,"60 and older",0
166988792,0.857737742150099,1,"Male","primary","Middle 20%",1,"60 and older",0
181855789,0.290980026271106,0,"Male","secondary","Poorest 20%",1,"30-44",0
201802184,1.65750135948462,1,"Female","secondary","Richest 20%",0,"15-29",1
182119013,1.88688601785149,0,"Male","primary","Second 20%",0,"60 and older",0
124602310,1.51708876701925,1,"Male","primary","Poorest 20%",1,"30-44",0
124774837,1.13865499949889,1,"Male","primary","Poorest 20%",1,"30-44",0
171462212,0.857431346176038,1,"Male","primary","Second 20%",1,"45-59",0
135845542,0.971495780593406,1,"Male","secondary","Fourth 20%",0,"15-29",1
174763023,0.847223779141115,1,"Male","primary","Poorest 20%",0,"45-59",1
144116402,1.05587507508009,1,"Female","primary","Middle 20%",0,"45-59",0
146151241,1.21397644870823,1,"Male","primary","Fourth 20%",1,"45-59",0
121434604,0.602703221394831,1,"Male","primary","Fourth 20%",1,"15-29",1
112812034,0.444878540980358,0,"Male","secondary","Poorest 20%",0,"30-44",0
150617983,0.290982857111694,1,"Male","secondary","Fourth 20%",1,"30-44",1
133776474,0.856991452391675,1,"Female","secondary","Fourth 20%",0,"30-44",1
127789749,1.20312433962821,0,"Female","primary","Second 20%",1,"45-59",0
156129820,1.83138247254596,1,"Female","primary","Poorest 20%",0,"60 and older",0
164689040,1.23697974910763,1,"Male","secondary","Second 20%",1,"15-29",0
204046974,0.61150165767154,1,"Female","primary","Poorest 20%",1,"45-59",0
166801608,0.745559679802852,1,"Male","primary","Fourth 20%",1,"45-59",0
210677999,1.05807149609804,1,"Male","tertiary","Richest 20%",0,"15-29",1
186286859,0.224269368825297,1,"Male","secondary","Fourth 20%",1,"45-59",1
196027973,0.900977792497348,0,"Male","primary","Fourth 20%",0,"45-59",0
144610366,1.08242848562035,0,"Male","primary","Second 20%",0,"45-59",0
119584211,0.407667771781027,1,"Female","primary","Richest 20%",0,"45-59",0
112326312,0.333205045977249,1,"Male","secondary","Middle 20%",1,"45-59",0
137239490,1.11651394773286,1,"Male","secondary","Richest 20%",1,"15-29",1
182379634,0.960609649466085,1,"Male","primary","Richest 20%",1,"15-29",0
202598217,1.89223773682053,1,"Male","secondary","Second 20%",0,"30-44",0
191509410,0.953236282884934,0,"Female","primary","Middle 20%",1,"15-29",0
191102091,0.923461814604833,1,"Female","primary","Middle 20%",0,"60 and older",0
168329720,1.13743953452696,1,"Male","secondary","Middle 20%",1,"30-44",0
145279276,2.25423897142426,1,"Male","primary","Fourth 20%",1,"30-44",0
138936359,0.339045126096673,1,"Male","secondary","Fourth 20%",0,"15-29",1
166280285,0.843080156275865,1,"Female","primary","Richest 20%",1,"30-44",1
169965607,1.82667127821373,1,"Male","secondary","Second 20%",0,"15-29",1
206035776,1.88562038478659,0,"Male","primary","Fourth 20%",0,"60 and older",0
188591586,1.25017921498094,0,"Male","primary","Fourth 20%",1,"45-59",0
145463959,0.586724681947751,1,"Female","primary","Poorest 20%",1,"30-44",0
182716060,1.41730924292535,1,"Female","primary","Fourth 20%",0,"60 and older",0
134874489,0.948533897770219,0,"Female","secondary","Richest 20%",0,"30-44",1
134076785,1.55075263864174,1,"Female","primary","Fourth 20%",0,"45-59",0
192019705,0.85897556306023,1,"Female","secondary","Poorest 20%",0,"15-29",0
121798167,0.217430070409543,1,"Male","tertiary","Richest 20%",1,"30-44",1
125428313,0.658560781393469,0,"Female","primary","Middle 20%",0,"45-59",0
173895828,2.41692670492018,1,"Male","primary","Poorest 20%",1,"45-59",0
131050485,1.23579496845966,1,"Male","secondary","Richest 20%",0,"15-29",1
139344639,0.410389481984169,1,"Male","secondary","Poorest 20%",1,"30-44",0
190817209,1.97260808434319,1,"Male","primary","Middle 20%",1,"15-29",1
111709924,0.941767134487965,0,"Female","secondary","Middle 20%",0,"15-29",1
190482750,0.449266391063455,1,"Male","primary","Richest 20%",1,"45-59",1
117060485,2.41692670492018,0,"Female","primary","Second 20%",0,"15-29",0
154669209,0.435986570657763,1,"Male","secondary","Fourth 20%",1,"45-59",0
183167312,1.25144921247434,1,"Female","primary","Second 20%",0,"30-44",0
124007402,0.702062526123479,1,"Female","tertiary","Richest 20%",0,"30-44",1
161099178,1.87488369636995,0,"Female","primary","Poorest 20%",1,"30-44",0
122156012,0.811687830867566,1,"Male","secondary","Richest 20%",1,"45-59",0
169252271,0.24931275541024,1,"Male","tertiary","Middle 20%",0,"15-29",0
165719409,1.37577900975186,0,"Male","primary","Middle 20%",0,"15-29",0
171246736,0.733187202630751,1,"Female","primary","Middle 20%",1,"30-44",0
158445646,0.679190301408314,1,"Male","primary","Middle 20%",1,"30-44",1
135397375,1.29330731232294,1,"Male","secondary","Middle 20%",1,"15-29",0
148808176,1.52832544937396,1,"Female","primary","Richest 20%",0,"30-44",1
168057215,0.61150165767154,1,"Female","primary","Richest 20%",1,"45-59",0
152255594,1.73094523525703,1,"Female","primary","Second 20%",0,"15-29",0
151911867,0.867255153990208,0,"Female","primary","Poorest 20%",0,"45-59",0
169627305,0.873866633780902,1,"Male","tertiary","Richest 20%",1,"15-29",1
128197740,2.41692670492018,0,"Male","primary","Middle 20%",1,"45-59",0
147655722,0.217430070409543,1,"Male","tertiary","Fourth 20%",1,"30-44",1
165583843,1.87020053434921,1,"Female","secondary","Poorest 20%",1,"15-29",1
193062567,2.23169685273127,1,"Male","primary","Poorest 20%",1,"15-29",0
138435206,2.41692670492018,1,"Female","primary","Middle 20%",1,"15-29",0
115978142,1.17413489999757,1,"Male","secondary","Poorest 20%",1,"15-29",1
169432462,0.43343358437139,1,"Male","primary","Fourth 20%",1,"45-59",1
122201631,0.217430070409543,1,"Female","tertiary","Second 20%",1,"30-44",0
164549172,1.07981043476273,1,"Female","primary","Fourth 20%",1,"15-29",0
134540841,0.653305868821971,1,"Male","secondary","Fourth 20%",0,"15-29",1
131981925,1.68788291579875,1,"Male","primary","Middle 20%",0,"60 and older",0
120738850,1.54955944634817,1,"Female","secondary","Richest 20%",0,"45-59",1
177717909,2.41692670492018,0,"Male","primary","Poorest 20%",0,"15-29",0
168285405,0.297888631008467,1,"Male","tertiary","Fourth 20%",0,"30-44",1
179802564,1.22350725019221,0,"Male","primary","Richest 20%",1,"30-44",1
157566034,0.390209498970477,1,"Female","secondary","Poorest 20%",0,"15-29",1
130974538,1.64428587785534,1,"Male","primary","Poorest 20%",1,"15-29",1
179746530,0.851188501038022,1,"Male","secondary","Fourth 20%",0,"15-29",1
184146003,0.62572460623717,0,"Female","primary","Poorest 20%",1,"30-44",0
147827278,0.936023273353264,1,"Male","primary","Second 20%",1,"30-44",0
143348660,0.601562169814104,1,"Female","primary","Richest 20%",1,"45-59",0
127199186,1.78413310463102,0,"Female","primary","Second 20%",0,"15-29",0
180776576,1.0594707363575,0,"Female","primary","Second 20%",0,"15-29",0
152385497,1.54739605127959,1,"Female","primary","Middle 20%",0,"45-59",0
119132707,1.40162364855244,1,"Female","primary","Second 20%",1,"45-59",1
137287207,0.616302492904046,0,"Female","primary","Fourth 20%",0,"15-29",0
196765461,0.217430070409543,0,"Male","secondary","Richest 20%",1,"15-29",0
165510003,0.501734978545441,1,"Female","secondary","Poorest 20%",0,"15-29",0
162948225,1.06052796153614,0,"Female","primary","Poorest 20%",0,"15-29",0
120693056,0.715185615740289,1,"Male","primary","Second 20%",1,"45-59",0
132106955,1.54896762687034,1,"Male","primary","Richest 20%",0,"15-29",1
176553642,1.26715920778296,1,"Female","primary","Middle 20%",0,"60 and older",0
120533924,1.00023617114849,0,"Female","primary","Middle 20%",0,"30-44",0
181580784,0.306420380351794,1,"Female","secondary","Poorest 20%",1,"30-44",0
190456012,2.41692670492018,1,"Male","primary","Poorest 20%",1,"60 and older",0
147231724,0.344535978122814,1,"Female","secondary","Poorest 20%",0,"15-29",0
158567090,0.696733439601874,1,"Male","tertiary","Fourth 20%",1,"30-44",1
165748329,0.921875029505363,1,"Female","primary","Second 20%",0,"30-44",0
208632157,0.338710524337949,1,"Male","secondary","Second 20%",1,"45-59",0
119209556,0.925534471506119,1,"Male","tertiary","Richest 20%",1,"30-44",1
169150811,1.14384763843042,0,"Male","primary","Middle 20%",0,"45-59",0
200874379,1.19281498037057,1,"Male","secondary","Richest 20%",0,"15-29",1
155160456,0.937441848184976,1,"Female","primary","Second 20%",0,"30-44",0
158972000,1.52832544937396,1,"Female","primary","Middle 20%",1,"30-44",0
129439446,0.919772526894575,1,"Female","primary","Middle 20%",1,"45-59",1
129508251,1.55718452935426,1,"Male","primary","Fourth 20%",1,"30-44",0
182973631,0.775686434222489,0,"Male","primary","Fourth 20%",1,"45-59",0
117832538,2.41692670492018,1,"Female","primary","Second 20%",1,"15-29",1
154005382,0.896494537052156,1,"Female","primary","Poorest 20%",0,"15-29",0
151869516,1.19281498037057,1,"Male","tertiary","Fourth 20%",1,"15-29",1
205775557,1.37654538816496,1,"Male","secondary","Second 20%",1,"15-29",1
189385478,1.61726463306157,0,"Male","primary","Middle 20%",0,"15-29",0
178440385,0.217430070409543,1,"Female","secondary","Poorest 20%",1,"30-44",0
150834968,0.758168551301391,1,"Female","primary","Fourth 20%",0,"45-59",0
207853562,0.418142089667266,0,"Female","primary","Second 20%",0,"45-59",0
152377920,1.02376572162431,1,"Female","primary","Middle 20%",0,"45-59",0
192514794,2.41692670492018,1,"Female","primary","Poorest 20%",1,"15-29",1
166889442,1.71891388097275,1,"Female","primary","Richest 20%",1,"45-59",0
209151554,0.783049476062233,1,"Male","secondary","Richest 20%",0,"15-29",1
125277018,1.09945789247943,1,"Male","primary","Second 20%",1,"15-29",0
168889119,1.42905224362673,0,"Male","primary","Poorest 20%",1,"45-59",0
174624612,1.42913670893623,1,"Male","primary","Poorest 20%",1,"45-59",0
130393640,0.836570436263579,1,"Male","primary","Richest 20%",0,"15-29",0
161561951,0.844772805188636,0,"Female","primary","Middle 20%",1,"45-59",0
146168127,2.41692670492018,1,"Female","secondary","Middle 20%",0,"30-44",0
202609332,0.903887135601196,0,"Female","primary","Richest 20%",0,"30-44",0
155300281,0.920091500943922,0,"Female","primary","Middle 20%",1,"60 and older",0
185977854,1.68954561037727,1,"Female","primary","Poorest 20%",0,"45-59",0
160731422,0.971163176423779,1,"Male","primary","Middle 20%",1,"15-29",1
186074244,1.89434587351583,0,"Female","primary","Fourth 20%",1,"30-44",1
191605169,1.07440425548349,0,"Female","primary","Middle 20%",0,"45-59",0
189397933,1.0421274172051,1,"Female","primary","Second 20%",0,"15-29",0
205681770,0.858730812292141,1,"Female","primary","Second 20%",1,"45-59",0
121453710,1.02873336715359,1,"Male","tertiary","Fourth 20%",0,"30-44",1
186837103,1.20920811153638,1,"Male","primary","Middle 20%",1,"30-44",0
115341474,1.17657631371182,0,"Male","primary","Middle 20%",1,"60 and older",0
147944168,0.321674958887319,1,"Male","secondary","Fourth 20%",1,"45-59",0
173247309,0.764162724686979,0,"Female","primary","Fourth 20%",0,"30-44",0
131463124,1.29490808635955,1,"Male","secondary","Richest 20%",1,"45-59",1
131794421,1.1585720895499,1,"Female","primary","Fourth 20%",1,"30-44",1
162429716,0.217430070409543,1,"Female","tertiary","Poorest 20%",1,"15-29",0
124925959,0.254469893535231,1,"Male","tertiary","Fourth 20%",1,"15-29",1
161997847,0.61400281502205,1,"Male","primary","Fourth 20%",1,"30-44",0
111539643,1.02688515560852,0,"Female","primary","Fourth 20%",0,"45-59",0
142382059,1.21515380396914,0,"Male","tertiary","Middle 20%",0,"15-29",1
118951465,0.217430070409543,1,"Female","secondary","Fourth 20%",0,"15-29",0
205583515,2.19623314251192,1,"Male","primary","Poorest 20%",0,"30-44",0
204220837,1.47398792758741,1,"Male","primary","Fourth 20%",1,"30-44",0
153839929,0.79855283027297,0,"Female","primary","Second 20%",0,"45-59",0
201497114,1.26524169133816,1,"Male","primary","Middle 20%",1,"60 and older",0
